ticker,date,vader_sentiment_mean,finbert_sentiment_mean,article_count
ROST,2025-10-24,0.4215,0.0,1
ROST,2025-10-27,0.0,0.0,1
ROST,2025-10-28,0.3182,0.0,1
ROST,2025-10-29,-0.34,0.0,1
ROST,2025-11-05,0.3243,0.26619961857795715,2
ROST,2025-11-06,0.56645,0.0,2
ROST,2025-11-07,0.0,0.0,1
ROST,2025-11-08,0.0,-0.37555909156799316,2
SBUX,2025-10-14,0.12726666666666667,0.0,3
SBUX,2025-10-15,0.0,0.0,1
SBUX,2025-10-19,0.0,0.7881470918655396,1
SBUX,2025-10-20,0.0,0.0,1
SBUX,2025-10-21,0.0,0.10889768600463867,2
SBUX,2025-10-22,0.0,-0.3078555464744568,3
SBUX,2025-10-24,-0.4215,-0.8725695908069611,2
SBUX,2025-10-26,0.08895,0.0,2
SBUX,2025-10-27,0.24253333333333335,0.16718808809916177,3
SBUX,2025-10-28,-0.012433333333333333,-0.06705375512440999,3
SBUX,2025-10-29,0.24106363636363637,0.13444943319667468,11
SBUX,2025-10-30,0.010487499999999997,-0.1758565679192543,8
SBUX,2025-10-31,0.5445500000000001,0.8754638135433197,2
SBUX,2025-11-01,-0.34,0.0,1
SBUX,2025-11-02,0.10185,-0.476523220539093,2
SBUX,2025-11-03,0.008600000000000003,0.031040340662002563,8
SBUX,2025-11-04,-0.0893,0.10067317883173625,6
SBUX,2025-11-05,-0.128,-0.8963174223899841,1
SBUX,2025-11-06,0.0,0.0,1
SBUX,2025-11-07,-0.13695000000000002,-0.2340678572654724,4
SBUX,2025-11-08,0.06275,-0.9420103430747986,2
SBUX,2025-11-09,-0.4215,0.0,1
SHOP,2025-11-09,0.19795757575757578,-0.03614698666514772,33
SHOP,2025-11-10,0.12139375,-0.04602647479623556,64
SNPS,2025-10-21,0.13899999999999998,0.0,9
SNPS,2025-10-22,-0.023244444444444443,0.031093849076165095,9
SNPS,2025-10-23,0.15172,0.17652573585510253,5
SNPS,2025-10-24,0.0,0.1439134031534195,4
SNPS,2025-10-26,0.0,0.0,1
SNPS,2025-10-27,-0.240875,0.07659158110618591,8
SNPS,2025-10-28,0.1589,0.0,3
SNPS,2025-10-29,0.018099999999999995,0.0,6
SNPS,2025-10-30,0.23986666666666667,0.0,3
SNPS,2025-10-31,-0.29295,0.19675880670547485,2
SNPS,2025-11-03,0.006099999999999994,-0.22710004448890686,4
SNPS,2025-11-04,0.062027272727272716,-0.15322016044096512,11
SNPS,2025-11-05,0.005142857142857148,-0.26221708740506855,7
SNPS,2025-11-06,0.14886666666666665,-0.17019308937920463,9
SNPS,2025-11-07,0.06563,-0.27820595502853396,10
SNPS,2025-11-08,0.0,0.0,1
SNPS,2025-11-09,0.08956666666666664,0.25228313604990643,3
SNPS,2025-11-10,0.0,0.0,1
SOLS,2025-10-13,0.3176333333333334,0.8313823342323303,3
SOLS,2025-10-14,-0.043933333333333324,0.0,3
SOLS,2025-10-15,0.0,0.8427373766899109,1
SOLS,2025-10-16,0.0,0.0,1
SOLS,2025-10-18,-0.6597,-0.8847514390945435,1
SOLS,2025-10-19,0.128,0.6125108003616333,1
SOLS,2025-10-20,0.040825000000000014,-0.11631402373313904,4
SOLS,2025-10-21,0.27793999999999996,0.3654404044151306,5
SOLS,2025-10-22,0.140875,0.4327658712863922,4
SOLS,2025-10-23,0.1735,0.5968176325162252,3
SOLS,2025-10-24,-0.1779,0.789323091506958,1
SOLS,2025-10-25,0.012749999999999997,0.44037970900535583,2
SOLS,2025-10-27,-0.39495,0.0,2
SOLS,2025-10-28,0.0,0.0,2
SOLS,2025-10-29,0.17074285714285714,-0.08311787673405238,7
SOLS,2025-10-30,-0.011975,0.15929369628429413,4
SOLS,2025-10-31,0.25,0.9437658190727234,1
SOLS,2025-11-02,0.07967500000000001,0.551433689892292,4
SOLS,2025-11-03,0.0,-0.9457341730594635,2
SOLS,2025-11-04,-0.21196666666666666,-0.46922463178634644,3
SOLS,2025-11-05,0.25943333333333335,0.5785636504491171,3
SOLS,2025-11-06,-0.28099999999999997,-0.6304058233896891,3
SOLS,2025-11-08,0.21230000000000002,-0.2867506742477417,3
SOLS,2025-11-09,-0.296,0.0,1
SOLS,2025-11-10,0.2714,0.8681442737579346,1
TEAM,2025-11-10,0.03890106382978723,-0.06646170895150368,94
TMUS,2025-10-14,0.2023,0.0,1
TMUS,2025-10-16,0.10115,0.0,2
TMUS,2025-10-17,0.128,0.0,1
TMUS,2025-10-18,0.0,0.0,1
TMUS,2025-10-19,-0.1909,0.0,2
TMUS,2025-10-20,0.049185714285714284,0.05482440761157444,7
TMUS,2025-10-21,-0.06608,0.026810860633850096,5
TMUS,2025-10-22,-0.08878,-0.5139365077018738,5
TMUS,2025-10-23,0.16233076923076922,0.09087088933357826,13
TMUS,2025-10-24,-0.296,-0.9287058711051941,2
TMUS,2025-10-27,0.057675000000000004,0.12539106607437134,4
TMUS,2025-10-28,0.3906,0.0,3
TMUS,2025-10-29,0.13396666666666665,0.3687516252199809,3
TMUS,2025-10-31,0.4767,0.8840143084526062,1
TMUS,2025-11-01,0.6124,0.0,1
TMUS,2025-11-05,0.018299999999999997,-0.4636031687259674,4
TMUS,2025-11-06,-0.2263,-0.9088897705078125,1
TMUS,2025-11-07,0.9418,0.0,1
TRI,2025-11-06,0.001700000000000007,0.0,6
TRI,2025-11-07,-0.1494078947368421,-0.2459376313184437,38
TRI,2025-11-08,0.038369230769230774,0.014252094122079702,26
TRI,2025-11-09,0.08218125000000001,-0.058387789875268936,16
TRI,2025-11-10,0.22516999999999995,0.1611711084842682,10
TSLA,2025-11-03,-0.05435000000000001,-0.47619864344596863,4
TSLA,2025-11-04,-0.0658047619047619,-0.42988350845518564,21
TSLA,2025-11-05,-0.059207692307692295,-0.18385385549985445,13
TSLA,2025-11-06,0.04480909090909091,-0.18523700670762497,22
TSLA,2025-11-07,-0.05861666666666667,-0.29161791503429413,30
TSLA,2025-11-08,0.15055714285714286,0.1650055434022631,7
TSLA,2025-11-09,0.12755,0.0,2
TTD,2025-10-14,0.4939,0.0,1
TTD,2025-10-15,0.0,0.0,1
TTD,2025-10-16,0.0172,0.0,3
TTD,2025-10-18,0.3818,0.0,1
TTD,2025-10-20,0.0772,0.0,2
TTD,2025-10-21,0.0,0.0,4
TTD,2025-10-22,0.123475,0.13538403809070587,4
TTD,2025-10-23,-0.045457142857142856,-0.135015606880188,7
TTD,2025-10-25,0.0,0.0,1
TTD,2025-10-27,0.25,0.0,1
TTD,2025-10-28,0.0,-0.7063667178153992,1
TTD,2025-10-29,-0.3419,0.0,2
TTD,2025-10-30,-0.2997,0.0,2
TTD,2025-10-31,-0.13125,0.0,2
TTD,2025-11-01,0.0,-0.6704851984977722,1
TTD,2025-11-02,-0.296,-0.8369216322898865,1
TTD,2025-11-03,-0.03423333333333333,-0.317052682240804,3
TTD,2025-11-04,0.1027,0.0,1
TTD,2025-11-05,0.16092499999999998,0.5688640028238297,4
TTD,2025-11-06,-0.13622499999999998,-0.71624656021595,8
TTD,2025-11-07,0.1032,-0.15564962228139242,6
TTD,2025-11-09,0.4215,0.0,1
TTWO,2025-10-20,0.0,0.0,1
TTWO,2025-10-22,0.0,0.0,1
TTWO,2025-11-01,-0.296,-0.8658029735088348,2
TTWO,2025-11-05,0.7783,0.866020679473877,1
TTWO,2025-11-06,-0.12295,-0.18903594464063644,8
TTWO,2025-11-07,-0.04321250000000001,-0.5177351012825966,8
TXN,2025-10-13,0.0,0.0,1
TXN,2025-10-14,0.21075,0.01796099543571472,2
TXN,2025-10-19,-0.1909,0.0,2
TXN,2025-10-20,-0.050883333333333336,0.2681966920693715,6
TXN,2025-10-21,-0.05835333333333333,-0.25207314093907673,15
TXN,2025-10-22,-0.21172857142857143,-0.6251196180071149,14
TXN,2025-10-23,0.10469999999999999,-0.03638410568237305,4
TXN,2025-10-24,0.3612,0.0,1
TXN,2025-10-25,0.0,0.0,1
TXN,2025-10-27,0.0,0.0,1
TXN,2025-10-28,0.0,0.4672297239303589,1
TXN,2025-10-30,0.0,0.0,1
TXN,2025-10-31,0.0,0.4420071542263031,2
TXN,2025-11-01,-0.13185,0.0,2
TXN,2025-11-03,0.2023,0.0,1
TXN,2025-11-07,-0.128,-0.9727484583854675,1
TXN,2025-11-08,0.0,-0.9292210340499878,1
TXN,2025-11-10,0.6124,0.0,1
VRSK,2025-10-14,0.27115,0.28757521510124207,2
VRSK,2025-10-15,0.3182,0.7622789144515991,1
VRSK,2025-10-16,0.344575,-0.2529752850532532,4
VRSK,2025-10-21,0.0,0.0,2
VRSK,2025-10-22,0.5106,-0.9573769569396973,1
VRSK,2025-10-28,0.4019,0.8579259514808655,1
VRSK,2025-10-29,-0.09753333333333335,-0.20118752121925354,6
VRSK,2025-10-30,0.2023,0.0,1
VRSK,2025-11-03,-0.4019,0.0,1
VRSK,2025-11-05,0.3818,-0.9688485860824585,2
VRTX,2025-10-14,0.2263,0.0,1
VRTX,2025-10-16,0.0,0.0,1
VRTX,2025-10-17,0.3818,0.9284769296646118,1
VRTX,2025-10-23,0.296,0.6665287613868713,1
VRTX,2025-10-28,0.0,0.0,2
VRTX,2025-10-30,0.2263,0.0,1
VRTX,2025-10-31,0.5423,0.8125190734863281,1
VRTX,2025-11-02,-0.09866666666666667,-0.27897387742996216,3
VRTX,2025-11-03,0.37325,0.4923568417628606,6
VRTX,2025-11-04,0.1366,0.0,2
VRTX,2025-11-05,0.4404,0.9468706250190735,1
VRTX,2025-11-10,0.0,0.0,1
WBD,2025-11-01,0.0,0.5790573954582214,1
WBD,2025-11-02,-0.030766666666666664,-0.5966560244560242,3
WBD,2025-11-03,-0.02145999999999999,-0.04859556555747986,10
WBD,2025-11-04,0.1162818181818182,-0.15769370035691696,11
WBD,2025-11-05,0.001530434782608701,-0.13850338821825775,23
WBD,2025-11-06,-0.047359374999999995,-0.3260505925863981,32
WBD,2025-11-07,0.06550909090909092,-0.11992527679963545,11
WBD,2025-11-08,0.023000000000000007,0.17912238836288452,4
WBD,2025-11-09,0.17200000000000001,-0.878171702226003,3
WBD,2025-11-10,0.2202,0.38997188210487366,2
WDAY,2025-10-22,0.0,0.0,1
WDAY,2025-10-27,0.0516,-0.47087258100509644,1
WDAY,2025-10-28,0.0,0.0,1
WDAY,2025-10-29,0.1779,0.7312594652175903,1
WDAY,2025-11-05,-0.2092,-0.7732959091663361,2
WDAY,2025-11-06,0.4404,0.0,1
WDAY,2025-11-10,0.0,0.0,1
